runtime,mos_tmax_f,actual_tmax_f
2025-01-15,32.0,32.0
2025-01-16,32.0,30.2
2025-01-17,38.0,42.08
2025-01-18,45.0,46.04
2025-01-19,40.0,41.0
2025-01-20,27.0,26.24
2025-01-21,21.0,19.22
2025-01-22,21.0,20.12
2025-01-23,30.0,28.22
2025-01-24,35.0,33.08
2025-01-25,33.0,33.08
2025-01-26,41.0,42.98
2025-01-27,40.0,39.92
2025-01-28,37.0,42.08
2025-01-29,48.0,51.98
2025-01-30,36.0,37.94
2025-01-31,44.0,48.02
2025-02-01,35.0,48.02
2025-02-02,34.0,31.1
2025-02-03,47.0,48.92
2025-02-04,42.0,46.94
2025-02-05,34.0,35.96
2025-02-06,38.0,37.94
2025-02-07,37.0,42.98
2025-02-08,33.0,35.06
2025-02-09,39.0,35.96
2025-02-10,37.0,37.04
2025-02-11,34.0,35.06
2025-02-12,36.0,35.96
2025-02-13,50.0,46.04
2025-02-14,34.0,35.96
2025-02-15,35.0,35.06
2025-02-16,50.0,46.94
2025-02-17,35.0,35.96
2025-02-18,28.0,27.14
2025-02-19,29.0,30.2
2025-02-20,28.0,29.12
2025-02-21,31.0,35.06
2025-02-22,38.0,39.92
2025-02-23,44.0,46.04
2025-02-24,51.0,48.92
2025-02-25,56.0,57.02
2025-02-26,54.0,55.94
2025-02-27,58.0,53.96
2025-02-28,52.0,51.08
2025-03-01,55.0,64.04
2025-03-02,33.0,33.08
2025-03-03,36.0,39.02
2025-03-04,51.0,51.98
2025-03-05,57.0,53.96
2025-03-06,55.0,55.04
2025-03-07,49.0,50.0
2025-03-08,46.0,44.96
2025-03-09,52.0,53.06
2025-03-10,63.0,66.02
2025-03-11,66.0,64.94
2025-03-12,51.0,55.04
2025-03-13,47.0,50.0
2025-03-14,55.0,57.02
2025-03-15,54.0,48.92
2025-03-16,63.0,60.98
2025-03-17,55.0,59.0
2025-03-18,59.0,60.98
2025-03-19,64.0,62.96
2025-03-20,58.0,51.98
2025-03-21,53.0,51.08
2025-03-22,59.0,64.04
2025-03-23,48.0,48.02
2025-03-24,52.0,50.0
2025-03-25,57.0,57.92
2025-03-26,50.0,53.06
2025-03-27,50.0,53.06
2025-03-28,61.0,62.96
2025-03-29,71.0,80.96
2025-03-30,53.0,48.02
2025-03-31,68.0,73.04
2025-04-01,57.0,57.92
2025-04-02,49.0,48.92
2025-04-03,66.0,73.04
2025-04-04,67.0,73.04
2025-04-05,53.0,59.0
2025-04-06,51.0,55.94
2025-04-07,46.0,50.0
2025-04-08,49.0,44.96
2025-04-09,48.0,48.92
2025-04-10,53.0,51.08
2025-04-11,50.0,46.04
2025-04-12,43.0,39.92
2025-04-13,56.0,57.92
2025-04-14,66.0,66.02
2025-04-15,68.0,69.08
2025-04-16,57.0,50.0
2025-04-17,60.0,64.04
2025-04-18,68.0,68.0
2025-04-19,80.0,84.91999999999999
2025-04-20,67.0,73.04
2025-04-21,63.0,57.02
2025-04-22,76.0,82.04
2025-04-23,73.0,75.92
2025-04-24,75.0,77.0
2025-04-25,78.0,77.0
2025-04-26,70.0,73.94
2025-04-27,59.0,59.0
2025-04-28,74.0,75.92
2025-04-29,76.0,78.98
2025-04-30,73.0,73.04
2025-05-01,70.0,71.06
2025-05-02,81.0,84.02
2025-05-03,80.0,84.91999999999999
2025-05-04,70.0,69.08
2025-05-05,66.0,60.98
2025-05-06,69.0,64.04
2025-05-07,73.0,73.94
2025-05-08,74.0,78.08
2025-05-09,64.0,60.08
2025-05-10,70.0,71.96
2025-05-11,75.0,77.0
2025-05-12,74.0,71.96
2025-05-13,73.0,69.08
2025-05-14,65.0,62.06
2025-05-15,74.0,69.08
2025-05-16,77.0,71.96
2025-05-17,82.0,82.04
2025-05-18,75.0,73.04
2025-05-19,73.0,69.08
2025-05-20,66.0,66.92
2025-05-21,56.0,59.0
2025-05-22,54.0,51.08
2025-05-23,61.0,62.96
2025-05-24,61.0,64.04
2025-05-25,68.0,66.02
2025-05-26,71.0,73.04
2025-05-27,74.0,73.94
2025-05-28,65.0,64.94
2025-05-29,70.0,66.92
2025-05-30,77.0,75.02
2025-05-31,68.0,66.92
2025-06-01,70.0,66.02
2025-06-02,72.0,71.06
2025-06-03,80.0,78.98
2025-06-04,84.0,82.94
2025-06-05,89.0,87.08000000000001
2025-06-06,83.0,84.02
2025-06-07,76.0,75.92
2025-06-08,76.0,75.92
2025-06-09,69.0,64.04
2025-06-10,76.0,73.04
2025-06-11,84.0,80.96
2025-06-12,89.0,87.08000000000001
2025-06-13,78.0,78.08
2025-06-14,65.0,68.0
2025-06-15,66.0,64.04
2025-06-16,69.0,69.08
2025-06-17,72.0,66.92
2025-06-18,79.0,84.02
2025-06-19,90.0,87.98
2025-06-20,84.0,82.04
2025-06-21,88.0,86.0
2025-06-22,89.0,87.98
2025-06-23,97.0,96.08
2025-06-24,101.0,98.96
2025-06-25,97.0,96.08
2025-06-26,83.0,84.91999999999999
2025-06-27,74.0,71.96
2025-06-28,81.0,82.94
2025-06-29,89.0,89.06
2025-06-30,88.0,89.96000000000001
2025-07-01,86.0,89.06
2025-07-02,84.0,84.02
2025-07-03,89.0,87.98
2025-07-04,83.0,82.94
2025-07-05,85.0,84.02
2025-07-06,89.0,87.08000000000001
2025-07-07,85.0,87.08000000000001
2025-07-08,91.0,93.02
2025-07-09,89.0,89.96000000000001
2025-07-10,81.0,84.02
2025-07-11,86.0,84.02
2025-07-12,85.0,82.94
2025-07-13,83.0,82.94
2025-07-14,82.0,84.91999999999999
2025-07-15,85.0,86.0
2025-07-16,91.0,87.08000000000001
2025-07-17,93.0,89.96000000000001
2025-07-19,82.0,80.96
2025-07-20,89.0,87.98
2025-07-21,87.0,84.91999999999999
2025-07-22,79.0,80.96
2025-07-23,82.0,80.06
2025-07-24,86.0,87.08000000000001
2025-07-25,92.0,95.0
2025-07-26,86.0,84.91999999999999
2025-07-27,82.0,84.02
2025-07-28,93.0,93.92
2025-07-29,96.0,96.98
2025-07-30,93.0,95.0
2025-07-31,78.0,89.06
2025-08-01,71.0,73.04
2025-08-02,79.0,80.06
2025-08-03,81.0,84.02
2025-08-04,85.0,89.06
2025-08-05,85.0,86.0
2025-08-06,81.0,78.98
2025-08-07,80.0,80.96
2025-08-08,80.0,82.04
2025-08-09,82.0,84.91999999999999
2025-08-10,84.0,89.96000000000001
2025-08-11,86.0,89.06
2025-08-12,89.0,91.04
2025-08-13,86.0,89.06
2025-08-14,89.0,89.06
2025-08-15,86.0,89.06
2025-08-16,83.0,84.02
2025-08-17,87.0,91.04
2025-08-18,74.0,75.02
2025-08-19,75.0,77.0
2025-08-20,68.0,69.98
2025-08-21,74.0,71.96
2025-08-22,80.0,82.94
2025-08-23,82.0,82.04
2025-08-24,81.0,80.06
2025-08-25,83.0,86.0
2025-08-26,78.0,78.98
2025-08-27,75.0,75.02
2025-08-28,77.0,78.08
2025-08-29,76.0,78.08
2025-08-30,74.0,75.92
2025-08-31,76.0,78.98
2025-09-01,75.0,78.08
2025-09-02,76.0,78.98
2025-09-03,77.0,78.98
2025-09-04,80.0,77.0
2025-09-05,84.0,82.04
2025-09-06,82.0,86.0
2025-09-07,71.0,69.08
2025-09-08,73.0,73.04
2025-09-09,73.0,73.04
2025-09-10,64.0,73.04
2025-09-11,79.0,78.98
2025-09-12,76.0,78.08
2025-09-13,76.0,77.0
2025-09-14,80.0,80.96
2025-09-15,78.0,78.98
2025-09-16,75.0,73.94
2025-09-17,67.0,69.98
2025-09-18,80.0,82.94
2025-09-19,82.0,84.02
2025-09-20,72.0,73.04
2025-09-21,70.0,71.06
2025-09-22,74.0,73.04
2025-09-23,76.0,82.94
2025-09-25,75.0,77.0
2025-09-26,82.0,82.04
2025-09-27,80.0,78.98
2025-09-28,82.0,82.94
2025-09-29,79.0,78.08
2025-09-30,80.0,80.96
2025-10-01,71.0,69.08
2025-10-02,66.0,66.02
2025-10-03,72.0,71.06
2025-10-04,83.0,82.04
2025-10-05,84.0,84.02
2025-10-06,82.0,80.06
2025-10-07,79.0,80.06
2025-10-08,71.0,71.96
2025-10-09,62.0,59.0
2025-10-10,62.0,62.06
2025-10-11,66.0,64.04
2025-10-12,60.0,62.96
2025-10-13,58.0,57.92
2025-10-14,64.0,60.98
2025-10-15,69.0,68.0
2025-10-16,61.0,60.98
2025-10-17,64.0,62.96
2025-10-18,67.0,64.94
2025-10-19,72.0,69.98
2025-10-20,64.0,68.0
2025-10-21,68.0,66.02
2025-10-22,66.0,62.06
2025-10-23,59.0,60.08
2025-10-24,60.0,59.0
2025-10-25,59.0,57.92
2025-10-26,60.0,59.0
2025-10-27,57.0,55.04
2025-10-28,57.0,53.96
2025-10-29,56.0,55.94
2025-10-30,61.0,62.96
2025-10-31,60.0,57.92
2025-11-01,58.0,57.92
2025-11-02,60.0,59.0
2025-11-03,62.0,59.0
2025-11-04,60.0,59.0
2025-11-05,67.0,66.02
2025-11-06,55.0,57.02
2025-11-07,58.0,60.98
2025-11-08,64.0,64.94
2025-11-09,63.0,62.96
2025-11-10,56.0,59.0
2025-11-11,44.0,41.0
2025-11-12,50.0,50.0
2025-11-13,52.0,51.08
2025-11-14,52.0,51.08
2025-11-15,51.0,50.0
2025-11-16,54.0,55.94
2025-11-17,46.0,44.06
2025-11-18,47.0,44.96
2025-11-19,47.0,46.94
2025-11-20,49.0,46.94
2025-11-21,54.0,51.98
2025-11-22,54.0,51.98
2025-11-23,54.0,48.92
2025-11-24,52.0,51.98
2025-11-25,53.0,57.92
2025-11-26,66.0,59.0
2025-11-27,48.0,48.92
2025-11-28,43.0,42.98
2025-11-29,42.0,42.08
2025-11-30,48.0,46.94
2025-12-01,41.0,42.98
2025-12-02,41.0,39.92
2025-12-03,40.0,41.0
2025-12-04,41.0,41.0
2025-12-05,33.0,32.0
2025-12-06,42.0,42.08
2025-12-07,43.0,42.98
2025-12-08,31.0,37.94
2025-12-09,34.0,35.06
2025-12-10,44.0,46.94
2025-12-11,38.0,41.0
2025-12-12,34.0,35.06
2025-12-13,40.0,41.0
2025-12-14,31.0,33.08
2025-12-15,28.0,28.94
2025-12-16,34.0,32.0
2025-12-17,46.0,46.94
2025-12-18,51.0,50.0
2025-12-19,53.0,57.92
2025-12-20,39.0,37.94
2025-12-21,41.0,46.04
2025-12-22,38.0,39.02
2025-12-23,38.0,39.92
2025-12-24,41.0,46.04
2025-12-25,48.0,48.92
2025-12-26,31.0,28.94
2025-12-27,33.0,30.92
2025-12-28,39.0,39.02
2025-12-29,49.0,48.92
2025-12-30,34.0,33.08
2025-12-31,34.0,33.08
2026-01-01,29.0,35.96
